Question,Country,Age,Frequency of Use,Tech Knowledge,Facebook Users and Non-users,Answer,Total
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,65-74 years old,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,"No, I wouldn’t pay anything",11
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,65-74 years old,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,Not sure,8
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,65-74 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,"No, I wouldn’t pay anything",7
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,65-74 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,"Yes, I’d pay up to $10 per month",1
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,65-74 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,"No, I wouldn’t pay anything",78
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,65-74 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,Not sure,21
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,65-74 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,"Yes, I’d pay up to $10 per month",2
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,65-74 years old,Occasional User,Average User:  I know enough to get by.,User,"No, I wouldn’t pay anything",113
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,65-74 years old,Occasional User,Average User:  I know enough to get by.,User,Not sure,49
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,65-74 years old,Occasional User,Average User:  I know enough to get by.,User,"Yes, I’d pay more than $10 per month",1
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,65-74 years old,Occasional User,Average User:  I know enough to get by.,User,"Yes, I’d pay up to $10 per month",18
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,65-74 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,"No, I wouldn’t pay anything",8
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,65-74 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,Not sure,7
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,65-74 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"No, I wouldn’t pay anything",2
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,65-74 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Not sure,4
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,65-74 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"No, I wouldn’t pay anything",57
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,65-74 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Not sure,21
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,65-74 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"Yes, I’d pay more than $10 per month",1
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,65-74 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"Yes, I’d pay up to $10 per month",12
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,75 years or older,Constant User,Average User:  I know enough to get by.,User,"No, I wouldn’t pay anything",7
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,75 years or older,Constant User,Average User:  I know enough to get by.,User,Not sure,3
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Canada,75 years or older,Constant User,Average User:  I know enough to get by.,User,"Yes, I’d pay up to $10 per month",4
